customer_ID,day,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,total_shopping_pts,cost_mean,cost_min,cost_max,cost_std,unique_cost_count,cost_change_amount,A_nunique,B_nunique,C_nunique,D_nunique,E_nunique,F_nunique,G_nunique,A_n_changes,B_n_changes,C_n_changes,D_n_changes,E_n_changes,F_n_changes,G_n_changes,hour
10000191,1,FL,10188,1,1,2,f,1.0,75,75,1,3.0,8.0,1,0,3,2,1,2,3,653,9,655.4444444444445,648,680,9.48829688499352,5,-27,2,1,2,2,2,2,2,1,0,1,1,1,1,1,15
10000192,4,NV,10189,1,0,7,d,3.0,20,20,0,1.0,2.0,1,1,1,1,0,2,1,768,5,765.0,758,769,4.301162633521322,4,10,1,2,1,1,1,1,2,0,1,0,0,0,0,1,18
10000193,2,PA,10190,1,0,1,e,,21,21,0,3.0,3.0,1,1,2,2,1,1,1,677,9,679.4444444444445,670,694,8.64741451404855,4,-17,1,2,2,1,2,1,1,0,1,1,0,1,0,0,14
10000194,0,NY,10191,1,1,7,e,3.0,52,52,0,4.0,15.0,1,0,4,3,1,0,2,621,6,628.5,621,633,4.135214625627067,4,-12,1,1,2,1,1,1,1,0,0,2,0,0,0,0,15
10000197,4,MD,10194,1,0,9,d,3.0,23,23,0,2.0,1.0,0,0,2,2,0,0,2,668,7,677.1428571428571,668,692,8.315218406202973,5,-10,1,1,2,2,1,1,3,0,0,3,3,0,0,2,15
10000198,3,IN,10195,1,1,8,e,1.0,35,35,0,3.0,5.0,1,1,3,3,0,2,1,590,7,580.0,535,590,20.0249843945008,4,55,2,2,2,1,1,2,1,1,1,1,0,0,1,0,14
10000200,1,NE,10197,1,0,9,h,1.0,45,45,0,1.0,3.0,2,0,3,3,0,3,2,578,4,585.75,578,589,5.188127472091135,3,-10,2,1,1,1,1,2,2,1,0,0,0,0,1,1,16
10000203,1,RI,10200,1,1,1,f,2.0,66,66,0,3.0,7.0,1,0,2,2,1,2,2,618,3,618.0,618,618,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10000205,3,OH,10202,2,1,3,g,2.0,38,37,1,3.0,13.0,1,0,3,3,0,1,3,629,7,625.5714285714286,621,629,2.7602622373694152,3,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16
10000206,0,OH,10203,1,0,0,e,,30,30,0,1.0,0.0,1,1,1,2,1,2,3,653,10,655.8,644,692,13.01964327895011,4,-39,1,1,2,3,1,1,2,0,0,2,2,0,0,1,14
10000208,3,WA,10205,1,1,4,d,,25,25,0,4.0,3.0,2,0,3,3,1,1,2,653,4,645.5,631,653,9.848857801796104,3,22,1,1,1,1,2,2,1,0,0,0,0,1,1,0,18
10000209,4,NY,10206,1,1,7,g,4.0,23,23,0,0.0,0.0,1,0,3,3,0,0,2,722,3,719.3333333333334,717,722,2.516611478423568,3,3,1,1,1,1,1,1,2,0,0,0,0,0,0,1,16
10000210,1,UT,10207,2,1,10,f,3.0,75,75,1,2.0,8.0,1,0,2,3,0,2,1,572,5,564.0,556,572,6.164414002968976,4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17
10000211,3,OH,10208,1,1,16,f,4.0,35,35,0,1.0,10.0,0,0,3,3,0,0,2,550,9,558.6666666666666,549,589,15.5,5,-39,2,1,1,1,1,2,1,1,0,0,0,0,1,0,15
10000212,0,WV,10209,1,0,13,d,1.0,75,75,0,3.0,15.0,0,0,3,3,0,2,1,585,6,586.1666666666666,585,589,1.8348478592697224,3,-4,1,1,1,1,1,1,2,0,0,0,0,0,0,1,8
10000214,4,PA,10211,1,0,16,e,,26,26,0,1.0,2.0,0,0,1,1,0,0,1,590,6,590.5,582,601,6.058052492344384,3,-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9
10000215,0,FL,10212,1,1,16,e,4.0,68,68,0,3.0,14.0,0,0,2,3,0,2,3,623,8,661.875,623,700,20.58041718305466,3,-77,2,1,1,1,1,1,2,1,0,0,0,0,0,1,14
10000216,0,FL,10213,1,1,12,e,4.0,52,52,0,1.0,9.0,2,0,1,3,1,2,3,625,9,628.4444444444445,611,653,15.23245803466327,4,-28,2,1,2,1,1,1,2,1,0,1,0,0,0,1,17
10000217,1,FL,10214,1,1,7,d,3.0,75,72,1,1.0,6.0,2,0,1,2,0,3,3,677,7,654.4285714285714,615,677,27.140726733436004,4,62,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10000218,2,ID,10215,2,1,8,e,1.0,61,18,0,2.0,2.0,2,1,2,2,0,3,2,615,7,598.0,579,626,19.209372712298553,6,22,2,1,2,2,2,2,1,1,0,1,1,1,1,0,18
10000220,4,PA,10217,1,1,10,g,,61,22,0,0.0,0.0,0,0,1,1,0,0,2,580,5,594.8,580,599,8.318653737234156,3,-17,1,1,1,1,1,1,2,0,0,0,0,0,0,1,9
10000221,1,IN,10218,1,0,15,d,3.0,24,24,0,2.0,0.0,0,0,2,2,0,0,1,572,5,571.0,567,572,2.236067977499782,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10000224,3,NY,10221,1,0,4,f,3.0,22,22,0,2.0,1.0,1,0,3,3,0,0,2,708,6,709.5,705,716,3.61939221417077,5,-8,1,1,2,1,2,1,1,0,0,1,0,1,0,0,8
10000227,4,ME,10071,1,0,11,e,,23,23,0,3.0,6.0,1,0,3,3,0,1,1,653,7,648.4285714285714,638,663,8.904252595569949,4,-10,1,2,2,1,2,1,2,0,1,1,0,1,0,1,16
10000228,4,PA,10224,1,1,11,d,,44,44,0,3.0,6.0,1,0,3,3,0,2,1,643,8,628.125,606,647,15.633640468096823,5,22,1,1,2,2,2,2,1,0,0,1,1,2,2,0,16
10000229,3,OK,10225,1,0,5,f,,33,33,0,2.0,2.0,1,1,2,3,0,2,2,713,7,704.5714285714286,694,713,5.5334480768366925,3,8,1,2,1,1,1,1,1,0,1,0,0,0,0,0,10
10000230,4,KS,10226,2,1,10,e,,34,34,1,3.0,1.0,1,0,3,3,0,2,2,677,8,677.0,674,680,1.6035674514745464,3,3,1,2,1,1,2,1,1,0,1,0,0,1,0,0,18
10000236,4,MO,10232,1,0,7,f,,30,30,0,1.0,2.0,1,1,1,2,0,2,2,675,7,670.1428571428571,648,675,10.106574946185134,3,7,1,1,2,2,1,1,1,0,0,1,1,0,0,0,20
10000239,3,MD,10234,2,1,1,e,2.0,33,33,1,2.0,3.0,1,1,2,3,1,1,3,671,5,669.4,663,671,3.577708763999657,2,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10000240,0,NY,10236,1,0,6,g,4.0,54,54,0,4.0,2.0,1,1,4,3,1,0,2,659,7,656.8571428571429,654,659,2.410295378065471,4,5,1,2,1,1,1,2,2,0,1,0,0,0,1,1,14
10000242,1,ND,10238,1,0,9,f,2.0,52,52,0,2.0,6.0,1,1,2,2,1,1,2,591,4,589.75,586,591,2.4999999999999907,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10000243,3,FL,10239,1,0,18,d,2.0,28,28,0,1.0,12.0,0,0,1,2,0,0,4,623,8,629.375,603,663,21.895449625109656,4,-40,2,1,2,2,1,2,2,1,0,1,1,0,1,2,8
10000245,1,FL,10241,1,1,17,e,1.0,44,44,0,3.0,15.0,1,0,3,2,1,2,3,588,6,592.8333333333334,580,604,8.08496547096316,4,8,1,1,1,1,2,1,1,0,0,0,0,1,0,0,16
10000246,1,FL,10242,1,1,7,d,2.0,32,32,0,2.0,6.0,1,1,2,3,1,2,4,684,4,674.5,649,684,17.05872210923197,3,35,2,2,1,2,1,2,1,1,1,0,1,0,1,0,16
10000248,2,WV,10244,1,1,4,e,,20,20,0,3.0,3.0,1,1,3,2,0,1,2,685,6,688.5,685,692,3.8340579025361783,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10000250,0,MS,10246,2,0,3,d,,61,60,1,2.0,2.0,1,1,1,1,1,2,2,673,7,674.7142857142857,669,685,5.437961803049798,6,-5,1,2,3,3,2,2,3,0,1,3,3,1,1,2,11
10000252,1,FL,10248,1,1,8,f,4.0,31,31,0,1.0,7.0,1,0,1,3,0,2,3,700,8,690.0,680,700,8.552359741197547,4,20,1,2,1,1,2,1,1,0,2,0,0,2,0,0,16
10000253,2,RI,10249,1,0,2,e,,43,43,0,3.0,2.0,1,1,3,3,1,2,1,725,3,723.0,719,725,3.4641016151377544,2,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9
10000254,4,NV,10250,2,1,18,e,,28,26,1,2.0,3.0,0,0,1,3,0,0,3,570,4,569.25,565,575,4.349329450233296,4,5,1,1,1,2,1,1,2,0,0,0,1,0,0,1,15
10000255,4,FL,10251,2,0,14,e,3.0,75,33,0,3.0,15.0,0,0,3,2,0,0,3,705,6,695.0,655,744,38.55904563134312,5,50,1,1,1,1,1,1,2,0,0,0,0,0,0,1,13
10000256,0,MD,10252,1,1,2,e,3.0,54,54,0,1.0,2.0,1,0,2,2,0,0,2,638,3,630.0,602,650,24.979991993593593,3,36,2,1,2,2,1,1,1,1,0,1,1,0,0,0,14
10000259,1,ME,10083,2,1,1,d,4.0,48,30,0,1.0,14.0,1,0,3,3,1,1,2,634,5,628.2,613,634,9.176055797563555,3,21,1,1,1,1,1,1,2,0,0,0,0,0,0,1,12
10000261,2,CO,10256,1,1,6,e,4.0,32,32,0,3.0,6.0,2,1,3,3,1,2,1,614,6,618.1666666666666,607,631,8.328665359267744,5,-7,2,2,1,1,2,1,1,1,1,0,0,1,0,0,13
10000262,0,KY,10257,1,0,11,d,,36,36,0,1.0,2.0,0,0,1,1,0,0,2,608,5,602.6,593,608,7.469939758793237,3,12,1,1,1,1,1,1,2,0,0,0,0,0,0,1,16
10000263,2,IN,10258,1,0,7,d,3.0,26,26,0,2.0,1.0,2,0,2,2,1,1,1,617,6,619.1666666666666,606,629,7.8845841150099165,5,11,2,2,1,1,2,2,1,2,1,0,0,1,1,0,15
10000264,1,NY,10259,1,0,4,g,4.0,70,70,0,3.0,3.0,1,1,2,3,1,0,2,699,6,698.8333333333334,698,701,1.169045194450015,3,-2,1,2,2,1,2,1,1,0,1,1,0,2,0,0,16
10000265,1,AL,10260,1,1,10,h,,55,55,0,1.0,2.0,1,1,2,3,0,2,2,695,8,682.875,595,748,54.464765805846596,7,92,2,2,2,2,1,2,2,1,1,1,1,0,1,1,14
10000266,2,PA,10261,1,0,5,e,,27,27,0,2.0,1.0,1,0,1,3,0,2,2,680,5,673.2,667,680,6.534523701081813,3,0,1,2,2,1,1,1,1,0,1,1,0,0,0,0,12
10000269,0,OK,10264,1,0,6,c,,24,24,0,2.0,2.0,1,1,1,2,0,2,2,663,5,660.2,651,675,9.549869109050645,5,10,1,2,1,1,1,1,1,0,1,0,0,0,0,0,13
10000271,4,MO,10266,2,1,10,g,,38,36,1,3.0,12.0,1,1,3,3,1,1,2,622,3,619.3333333333334,612,624,6.429100507328631,3,-2,1,1,1,1,1,2,2,0,0,0,0,0,1,1,11
10000275,2,WA,10270,1,1,10,f,,36,36,0,4.0,8.0,1,1,4,3,1,1,2,721,2,716.5,712,721,6.363961030678928,2,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,18
10000277,2,FL,10273,1,1,12,d,1.0,73,73,0,1.0,9.0,1,0,1,2,1,2,3,583,6,579.8333333333334,571,583,5.154286242213045,3,12,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16
10000278,3,MD,10274,1,1,7,f,1.0,52,52,0,3.0,3.0,1,1,3,2,1,2,1,626,8,620.625,610,629,7.443837336059591,5,16,2,2,2,2,2,3,2,1,1,1,1,1,3,1,9
10000281,1,PA,10277,1,1,6,f,,75,75,0,1.0,3.0,1,0,1,3,0,2,2,731,2,715.0,699,731,22.627416997969522,2,32,2,1,1,1,1,2,1,1,0,0,0,0,1,0,17
10000282,3,PA,10278,1,0,8,f,4.0,57,57,0,3.0,2.0,1,1,3,3,1,2,1,584,8,587.125,580,593,3.7961446607991887,6,-3,1,1,1,1,1,2,2,0,0,0,0,0,2,1,10
10000283,2,OH,10279,1,1,8,d,,41,41,0,2.0,2.0,1,0,1,1,1,2,3,592,4,593.75,592,599,3.5000000000000093,2,-7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10000284,3,PA,10280,1,0,6,f,2.0,50,50,0,3.0,4.0,1,1,3,3,1,2,2,594,9,589.4444444444445,572,594,6.654154925892372,5,22,1,2,2,2,2,1,2,0,1,1,1,1,0,1,10
10000287,2,WA,10283,1,1,8,g,2.0,61,61,0,4.0,7.0,2,0,4,3,0,1,2,576,3,575.3333333333334,574,576,1.1547005383792432,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10000288,2,AR,10284,2,0,15,d,,48,42,1,1.0,1.0,0,0,2,2,0,0,2,582,6,592.1666666666666,582,635,21.22655569485232,3,-53,2,2,1,1,1,2,1,1,1,0,0,0,1,0,13
10000293,2,DE,10289,1,0,7,e,2.0,51,51,0,3.0,15.0,1,0,3,2,1,1,2,666,4,659.75,644,666,10.594810050208556,3,22,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10000294,3,FL,10290,3,0,12,f,3.0,62,20,1,4.0,7.0,1,1,3,3,1,2,3,669,9,668.7777777777778,668,673,1.6414763002993185,3,0,1,1,1,1,1,1,2,0,0,0,0,0,0,1,16
10000295,2,MD,10291,2,1,11,c,4.0,67,60,1,3.0,4.0,0,0,3,2,0,2,1,650,7,655.7142857142857,642,685,17.736161607614772,5,-35,2,2,2,1,2,2,1,3,1,1,0,1,1,0,13
10000299,4,AR,10295,2,1,1,d,,40,17,0,2.0,2.0,1,1,2,2,1,1,1,770,5,740.4,722,770,18.146625030566987,5,48,1,1,2,2,1,1,2,0,0,1,1,0,0,1,12
10000305,0,FL,10301,1,0,14,d,3.0,23,23,0,4.0,1.0,1,1,3,3,1,1,3,724,8,723.75,685,735,16.385969608173923,5,39,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10000306,1,FL,10302,1,0,11,d,1.0,30,30,0,4.0,3.0,1,1,4,3,1,2,3,635,7,624.8571428571429,599,642,15.847487407878187,4,36,1,1,2,2,1,1,1,0,0,1,1,0,0,0,14
10000307,0,FL,10303,2,1,11,e,1.0,73,73,1,4.0,1.0,1,1,4,3,1,1,4,697,7,682.7142857142857,621,702,27.81914380251055,5,76,1,2,2,2,2,2,2,0,1,1,1,1,1,1,15
10000308,1,TN,10304,2,1,5,d,3.0,39,28,1,3.0,3.0,1,1,3,3,1,0,2,621,6,611.0,590,621,15.504837954651444,3,29,1,1,1,1,2,2,2,0,0,0,0,1,1,1,12
10000310,3,OH,10305,1,0,14,d,,24,24,0,3.0,5.0,1,1,3,3,0,1,3,640,8,616.5,583,642,25.75156028559935,7,2,3,1,1,1,2,2,1,5,0,0,0,3,2,0,16
10000311,4,FL,10306,1,1,6,e,1.0,63,63,0,2.0,4.0,1,1,2,3,1,2,3,605,3,610.6666666666666,605,622,9.814954576223629,2,-17,1,1,2,1,1,1,1,0,0,1,0,0,0,0,8
10000314,3,NY,10309,1,1,5,d,1.0,64,61,1,4.0,2.0,1,0,4,3,1,0,2,589,9,584.7777777777778,568,593,9.601793813889381,3,21,1,1,2,1,2,1,1,0,0,1,0,1,0,0,14
10000316,0,NY,10311,2,0,14,f,1.0,55,44,1,2.0,15.0,0,0,3,3,1,0,3,617,8,625.125,617,638,9.991961054482049,5,-5,2,1,2,2,1,1,2,1,0,1,1,0,0,1,11
10000318,2,GA,10313,1,1,10,c,4.0,51,51,0,1.0,8.0,2,1,2,3,1,3,2,607,4,615.25,607,621,6.946221994724902,3,-14,1,1,1,1,1,1,2,0,0,0,0,0,0,1,15
10000320,2,AL,10315,2,1,11,f,4.0,28,23,1,1.0,3.0,1,1,2,2,1,1,2,619,9,630.4444444444445,619,634,4.44722135470878,4,-14,1,1,2,1,1,1,1,0,0,1,0,0,0,0,10
10000321,0,PA,10316,1,1,16,e,4.0,46,46,0,3.0,4.0,1,1,3,3,1,1,4,634,7,640.2857142857143,634,654,7.227592630889968,6,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10000324,4,OK,10319,1,0,12,g,,40,40,0,1.0,2.0,0,0,1,2,0,0,2,607,9,611.8888888888889,602,656,16.624112340546503,3,-49,2,2,1,1,1,2,1,1,1,0,0,0,1,0,15
10000330,3,MD,10325,1,1,5,e,,47,16,0,3.0,9.0,1,0,3,3,0,2,2,632,3,631.6666666666666,631,632,0.577350269189634,2,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,7
10000331,3,RI,10326,1,1,10,f,,28,28,0,3.0,6.0,1,0,3,3,1,2,1,678,3,635.0,608,678,37.64306044943742,3,70,2,1,2,2,2,2,1,1,0,1,1,1,1,0,13
10000332,0,FL,10327,1,0,12,e,3.0,18,18,0,4.0,1.0,1,1,1,3,0,2,3,721,7,730.8571428571429,710,769,26.44130967147538,4,-48,1,2,1,2,1,2,2,0,1,0,1,0,1,1,10
10000334,3,CT,10329,1,0,15,e,4.0,72,72,0,1.0,1.0,0,1,1,3,0,0,1,621,8,639.375,621,686,21.599851189963587,7,-65,2,1,2,1,2,1,2,1,0,1,0,1,0,2,13
10000335,2,MS,10330,1,0,11,g,,43,43,0,2.0,3.0,1,1,2,2,0,2,1,682,3,682.0,682,682,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10000336,2,FL,10331,2,1,3,g,2.0,51,40,1,4.0,4.0,1,1,2,3,1,2,3,659,4,660.75,659,666,3.5000000000000093,2,-7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16
10000337,3,NY,10332,1,0,10,f,2.0,25,25,0,3.0,7.0,1,1,3,3,1,0,2,668,8,665.875,664,668,1.8077215335490562,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10000338,3,CO,10333,1,1,3,f,3.0,49,49,0,3.0,0.0,1,1,3,3,0,2,1,605,9,631.6666666666666,563,658,33.23025729662651,4,42,2,2,2,2,1,2,2,1,1,1,1,0,1,1,14
10000339,2,PA,10107,1,1,6,f,2.0,75,75,0,1.0,6.0,1,0,3,2,1,1,3,669,4,672.75,669,678,4.5,3,-9,1,1,2,1,1,1,2,0,0,1,0,0,0,1,8
10000344,4,NY,10338,2,1,1,e,1.0,73,68,0,3.0,3.0,1,1,3,3,1,0,2,671,4,672.0,671,673,1.154700538379268,2,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10000345,4,OH,10339,1,1,1,f,,36,36,0,4.0,5.0,1,0,3,3,0,2,3,600,7,610.7142857142857,600,621,9.464218328601074,4,-19,1,1,2,1,1,1,1,0,0,2,0,0,0,0,15
10000346,4,FL,10340,1,0,2,g,1.0,29,29,0,4.0,1.0,1,1,4,3,1,1,3,631,6,620.1666666666666,602,631,12.33558537997556,4,29,1,1,2,2,1,2,1,0,0,1,1,0,1,0,9
10000347,1,IN,10341,1,0,6,e,3.0,25,25,0,3.0,5.0,1,1,2,3,1,2,1,659,8,662.25,648,668,6.860862086606067,4,11,1,1,2,1,1,2,2,0,0,1,0,0,1,1,11
10000348,3,FL,10342,2,1,6,g,2.0,75,75,1,4.0,2.0,1,1,3,3,1,2,3,622,10,639.2,597,685,27.732051252416692,7,25,2,2,3,2,2,2,2,1,1,2,1,1,1,1,13
10000349,0,CT,10343,1,1,11,e,4.0,26,26,0,3.0,7.0,1,0,3,3,1,0,4,638,6,634.6666666666666,626,638,4.676180777800044,3,12,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10000350,3,FL,10344,1,1,12,e,1.0,70,70,0,1.0,15.0,1,0,1,1,0,2,3,580,7,598.5714285714286,578,625,19.806203934265493,5,-23,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9
10000351,1,AL,10345,1,1,13,e,4.0,63,63,0,1.0,7.0,1,1,1,1,1,2,2,592,6,590.1666666666666,582,592,4.020779360604939,3,10,1,1,1,1,1,1,2,0,0,0,0,0,0,1,12
10000353,1,NH,10348,1,0,8,e,,19,19,0,3.0,4.0,1,0,3,3,0,2,1,704,3,705.0,704,707,1.7320508075688772,2,-3,1,2,1,1,2,2,1,0,1,0,0,1,1,0,16
10000354,1,NY,10349,1,1,8,f,1.0,59,59,0,4.0,6.0,1,1,4,3,1,0,2,610,7,606.2857142857143,596,610,5.61884583979919,4,14,1,1,2,1,1,1,2,0,0,1,0,0,0,1,12
10000355,2,OH,10351,1,1,14,d,3.0,67,67,0,3.0,15.0,1,1,3,3,0,1,3,603,8,596.375,588,604,5.235524260827585,5,15,1,2,1,1,1,1,1,0,1,0,0,0,0,0,8
10000357,2,FL,10353,2,1,16,f,3.0,36,33,0,2.0,3.0,1,0,2,3,0,1,3,654,6,626.3333333333334,591,654,22.241103090149725,5,36,2,1,1,2,1,2,2,1,0,0,1,0,1,1,10
10000359,0,FL,10355,1,1,1,e,1.0,27,27,0,3.0,4.0,2,0,3,3,1,3,3,643,9,648.4444444444445,643,672,9.837569708915794,3,-10,2,1,2,2,2,2,1,1,0,1,1,1,1,0,14
10000360,1,MD,10356,1,0,11,f,3.0,49,49,0,2.0,5.0,0,0,2,3,0,0,3,616,10,635.7,594,664,21.69510953597096,8,-32,2,2,1,1,2,2,2,3,1,0,0,3,3,5,13
10000361,2,WA,10357,1,0,2,f,,32,32,0,4.0,8.0,1,0,4,3,1,1,3,665,5,644.2,574,665,39.56892720304657,4,91,2,1,2,2,2,2,2,1,0,1,1,1,1,1,18
10000362,2,PA,10359,1,0,18,d,,19,19,0,3.0,0.0,0,0,1,2,0,0,2,642,3,670.0,642,726,48.49742261192856,2,-84,2,1,2,2,1,2,1,1,0,1,1,0,1,0,8
10000363,3,MD,10360,1,0,2,d,3.0,24,24,0,3.0,2.0,1,0,3,3,1,2,2,681,6,672.8333333333334,653,687,14.176271253988709,5,28,2,1,1,1,2,2,2,1,0,0,0,1,1,2,14
10000365,1,NY,10362,1,0,5,g,1.0,47,47,0,3.0,15.0,1,1,3,3,0,0,4,640,4,619.0,564,640,36.796738985948195,4,76,2,1,1,1,1,1,2,1,0,0,0,0,0,2,9
10000367,1,MD,10364,1,1,9,f,1.0,28,28,0,3.0,13.0,1,1,3,3,0,2,2,652,3,656.6666666666666,644,674,15.534906930308054,3,-22,1,1,1,1,2,1,2,0,0,0,0,1,0,1,9
10000368,2,FL,10365,1,1,3,e,1.0,49,49,0,3.0,13.0,1,1,3,3,1,2,3,648,5,652.6,648,671,10.285912696499027,2,-23,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10000369,1,CT,10366,1,0,10,g,4.0,25,25,0,3.0,3.0,1,0,3,3,1,0,1,663,6,669.5,663,684,8.360621986431383,3,-21,1,1,1,1,1,1,2,0,0,0,0,0,0,1,16
10000371,4,TN,10368,1,0,1,e,,25,24,0,2.0,5.0,1,1,2,2,1,2,1,671,8,670.375,666,671,1.7677669529663695,2,5,1,2,1,1,2,1,1,0,1,0,0,1,0,0,14
10000374,2,NY,10370,2,1,1,e,1.0,66,61,1,3.0,3.0,1,1,3,2,1,0,1,660,4,668.75,660,675,7.4999999999999964,3,-5,1,1,1,1,1,1,2,0,0,0,0,0,0,1,12
10000375,3,MO,10371,1,0,8,d,3.0,19,19,0,1.0,3.0,1,0,2,2,0,2,2,662,7,689.5714285714286,593,798,77.97832421653501,5,-136,2,2,2,2,2,3,1,2,1,2,2,1,4,0,9
10000376,2,PA,10372,2,0,19,e,,37,35,0,3.0,3.0,0,0,2,2,0,0,3,628,4,639.75,616,658,21.077238908357977,4,-30,2,1,1,1,2,2,2,1,0,0,0,2,1,1,9
10000377,0,IN,10373,1,1,6,e,4.0,27,27,0,3.0,5.0,1,0,3,3,0,2,1,618,5,604.4,557,618,26.670208098175753,3,61,2,1,1,1,1,2,1,1,0,0,0,0,1,0,11
10000378,0,NY,10374,1,1,1,i,2.0,47,47,0,1.0,3.0,2,0,3,3,1,0,1,769,6,763.6666666666666,753,769,8.262364471909146,2,0,1,1,2,2,1,1,2,0,0,1,1,0,0,1,14
10000379,4,UT,10375,2,1,7,e,,25,25,1,1.0,2.0,1,0,1,3,0,2,1,565,2,564.5,564,565,0.7071067811865476,2,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,14
10000381,3,FL,10377,1,1,6,e,1.0,71,71,0,3.0,15.0,1,1,3,3,0,1,3,572,4,568.5,567,572,2.3804761428476087,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10000383,5,FL,10030,1,1,3,f,1.0,39,39,0,3.0,10.0,1,1,3,3,1,1,3,654,5,644.4,606,654,21.46625258399798,2,48,1,2,2,2,2,2,1,0,1,1,1,1,1,0,10
10000385,2,FL,10380,1,1,1,f,3.0,38,38,0,2.0,4.0,1,1,2,2,1,2,3,653,7,647.4285714285714,638,653,6.579187965525394,3,15,1,1,2,1,2,1,1,0,0,1,0,1,0,0,15
10000386,3,NY,10381,2,0,6,d,3.0,23,23,1,4.0,2.0,1,0,2,3,0,0,1,650,8,645.75,610,652,14.59696641673977,4,40,2,1,2,1,1,1,3,1,0,1,0,0,0,2,17
10000388,0,NY,10383,2,1,1,g,1.0,56,54,1,3.0,14.0,1,0,3,3,0,0,2,648,8,636.25,578,648,23.67488120350344,4,70,2,1,2,2,1,1,1,1,0,1,1,0,0,0,15
10000389,3,FL,10384,2,0,1,g,1.0,72,71,1,2.0,15.0,1,0,2,3,1,2,4,625,7,616.7142857142857,612,625,5.964178784328016,3,3,1,1,1,1,1,1,2,0,0,0,0,0,0,2,10
10000391,0,FL,10386,2,1,5,g,2.0,52,52,1,3.0,2.0,1,0,3,3,0,2,3,639,9,629.6666666666666,624,639,5.6347138347923265,5,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10000392,3,NY,10387,1,1,7,e,2.0,65,65,0,3.0,7.0,1,0,3,3,0,0,4,599,5,597.4,595,599,2.190890230020654,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10000393,0,NY,10388,1,0,7,h,2.0,25,25,0,3.0,2.0,2,1,3,3,0,0,2,696,6,696.0,696,696,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10000394,4,PA,10389,1,0,1,e,4.0,23,23,0,3.0,8.0,1,0,3,3,1,1,3,665,8,663.125,659,668,3.5632048174962594,3,6,1,1,1,1,1,1,2,0,0,0,0,0,0,1,12
10000395,3,NY,10390,2,0,2,f,3.0,30,26,1,3.0,1.0,2,0,3,3,1,0,3,653,7,640.5714285714286,632,653,7.367883976130081,4,21,1,1,1,2,1,1,2,0,0,0,1,0,0,1,13
10000396,3,TN,10391,1,0,3,f,,28,28,0,3.0,13.0,1,0,3,2,0,1,1,626,7,627.8571428571429,626,636,3.760699023168072,3,-10,1,2,1,1,2,1,2,0,1,0,0,1,0,1,16
10000397,4,OR,10392,1,1,6,e,,60,60,0,3.0,3.0,1,1,2,3,1,1,2,643,6,643.8333333333334,637,651,5.946988033169949,5,4,1,2,2,2,2,2,1,0,1,1,1,1,1,0,17
10000398,0,FL,10393,1,1,4,f,2.0,70,70,0,1.0,4.0,1,0,2,3,0,2,3,634,6,633.5,631,634,1.2247448713915914,2,3,1,2,2,1,2,1,1,0,1,1,0,1,0,0,9
10000400,1,CO,10394,1,0,10,f,,30,30,0,0.0,0.0,1,1,3,3,0,1,3,615,7,607.2857142857143,577,615,14.625483304997536,3,16,2,2,1,1,1,3,2,2,1,0,0,0,2,1,16
10000401,3,UT,10395,1,0,8,d,,32,32,0,4.0,2.0,2,1,1,2,1,2,3,608,6,593.3333333333334,553,608,20.480885397527786,3,55,2,2,1,2,2,2,2,1,1,0,1,1,1,1,10
